Row ID;Order ID;Order Month;Order Year;Order Date;Ship Date;Sales Catogory;Costumer  Order Count;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
2176;US-2018-145366;Dec;2018;09-Dec-18;2018/12/13;Low;1;Standard Class;CA-12310;Christine Abelman;Corporate;United States;Cincinnati;Ohio;-252,224859;East;OFF-EN-10004388;Office Supplies;Envelopes;Recycled Interoffice Envelopes with String and Button Closure, 10 x 15;57,578
2177;CA-2018-163981;Dec;2018;28-Dec-18;2019/01/02;High;1;Second Class;KH-16692;Kristen Hastings;Corporate;United States;San Francisco;California;-280,2420891;West;OFF-ST-10003210;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;725,86
2178;CA-2016-155334;Jul;2016;30-Jul-16;2016/07/31;Medium;1;First Class;HA-14920;Helen Andreada;Consumer;United States;San Francisco;California;-308,2593192;West;TEC-AC-10003630;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;209,95
2179;CA-2016-155334;Jul;2016;30-Jul-16;2016/07/31;Low;1;First Class;HA-14920;Helen Andreada;Consumer;United States;San Francisco;California;-336,2765493;West;FUR-FU-10003276;Furniture;Furnishings;Regeneration Desk Collection;5,3
2180;CA-2016-155334;Jul;2016;30-Jul-16;2016/07/31;Low;1;First Class;HA-14920;Helen Andreada;Consumer;United States;San Francisco;California;-364,2937794;West;OFF-BI-10002559;Office Supplies;Binders;Presstex Flexible Ring Binders;10,94
2181;CA-2018-118136;Sep;2018;16-Sep-18;2018/09/17;Low;1;First Class;BB-10990;Barry Blumstein;Corporate;United States;Inglewood;California;-392,3110095;West;OFF-PA-10002617;Office Supplies;Paper;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";8,84
2182;CA-2018-118136;Sep;2018;16-Sep-18;2018/09/17;Low;1;First Class;BB-10990;Barry Blumstein;Corporate;United States;Inglewood;California;-420,3282396;West;OFF-AR-10001429;Office Supplies;Art;Newell 332;5,1
2183;CA-2018-132976;Oct;2018;13-Oct-18;2018/10/17;Low;1;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Philadelphia;Pennsylvania;-448,3454698;East;OFF-PA-10015861;Office Supplies;Paper;Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad;11,65
2184;CA-2018-132976;Oct;2018;13-Oct-18;2018/10/17;Low;1;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Philadelphia;Pennsylvania;-476,3626999;East;OFF-PA-10019658;Office Supplies;Paper;"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";18,178
2185;CA-2018-132976;Oct;2018;13-Oct-18;2018/10/17;Low;1;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Philadelphia;Pennsylvania;-504,37993;East;OFF-ST-10000878;Office Supplies;Storage;Eldon Simplefile Box Office;59,714
2186;CA-2018-132976;Oct;2018;13-Oct-18;2018/10/17;Low;1;Standard Class;AG-10495;Andrew Gjertsen;Corporate;United States;Philadelphia;Pennsylvania;-532,3971601;East;OFF-LA-10002045;Office Supplies;Labels;Avery 491;24,86
2187;US-2016-161991;Sep;2016;26-Sep-16;2016/09/28;Low;1;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Houston;Texas;-560,4143902;Central;OFF-BI-10004969;Office Supplies;Binders;Round Ring Binders;2,1
2188;US-2016-161991;Sep;2016;26-Sep-16;2016/09/28;High;1;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Houston;Texas;-588,4316203;Central;TEC-PH-10001762;Technology;Phones;Bose SoundLink Bluetooth Speaker;1114,6
2189;CA-2016-130890;Nov;2016;02-Nov-16;2016/11/06;High;1;Standard Class;JO-15282;Jas O'Carroll;Consumer;United States;Los Angeles;California;-616,4488504;West;FUR-TA-10002905;Furniture;Tables;"Bevis Round Bullnose 29"" High Table Top";1038,86
2190;CA-2016-130883;Sep;2016;26-Sep-16;2016/10/02;Medium;1;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Portland;Oregon;-644,4660805;West;OFF-PA-10000476;Office Supplies;Paper;Easy-staple paper;141,78
2191;CA-2016-130883;Sep;2016;26-Sep-16;2016/10/02;Medium;1;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Portland;Oregon;-672,4833107;West;TEC-AC-10001958;Technology;Accessories;Microsoft Arc Touch Mouse;239,1
2192;CA-2016-130883;Sep;2016;26-Sep-16;2016/10/02;Low;1;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Portland;Oregon;-700,5005408;West;OFF-PA-10004102;Office Supplies;Paper;Xerox 218;31,106
2193;CA-2017-112697;Dec;2017;18-Dec-17;2017/12/20;Medium;1;Second Class;AH-10195;Alan Haines;Corporate;United States;Tamarac;Florida;-728,5177709;South;OFF-BI-10000780;Office Supplies;Binders;GBC VeloBinder Electric Binding Machine;254,06
2194;CA-2017-112697;Dec;2017;18-Dec-17;2017/12/20;Medium;1;Second Class;AH-10195;Alan Haines;Corporate;United States;Tamarac;Florida;-756,535001;South;OFF-AP-10002686;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;194,53
2195;CA-2017-112697;Dec;2017;18-Dec-17;2017/12/20;High;1;Second Class;AH-10195;Alan Haines;Corporate;United States;Tamarac;Florida;-784,5522311;South;OFF-SU-10000648;Office Supplies;Supplies;Premier Automatic Letter Opener;961,5
2196;CA-2017-110772;Nov;2017;20-Nov-17;2017/11/24;Low;1;Second Class;NZ-18565;Nick Zandusky;Home Office;United States;Columbus;Ohio;-812,5694612;East;OFF-FA-10002985;Office Supplies;Fasteners;Advantus SlideClip Paper Clips;19,098
2197;CA-2017-110772;Nov;2017;20-Nov-17;2017/11/24;Low;1;Second Class;NZ-18565;Nick Zandusky;Home Office;United States;Columbus;Ohio;-840,5866913;East;OFF-LA-10004691;Office Supplies;Labels;Avery 514;18,498
2198;CA-2017-110772;Nov;2017;20-Nov-17;2017/11/24;Medium;1;Second Class;NZ-18565;Nick Zandusky;Home Office;United States;Columbus;Ohio;-868,6039214;East;TEC-AC-10002003;Technology;Accessories;Logitech Wireless Gaming Headset G932;255,986
2199;CA-2017-110772;Nov;2017;20-Nov-17;2017/11/24;Low;1;Second Class;NZ-18565;Nick Zandusky;Home Office;United States;Columbus;Ohio;-896,6211516;East;FUR-BO-10004711;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;86,99
2200;CA-2015-111451;Dec;2015;26-Dec-15;2015/12/28;Medium;1;First Class;KL-16555;Kelly Lampkin;Corporate;United States;Colorado Springs;Colorado;-924,6383817;West;FUR-FU-10004093;Furniture;Furnishings;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";300,418
2201;CA-2015-111451;Dec;2015;26-Dec-15;2015/12/28;Medium;1;First Class;KL-16555;Kelly Lampkin;Corporate;United States;Colorado Springs;Colorado;-952,6556118;West;FUR-CH-10001893;Furniture;Chairs;Global Deluxe Office Fabric Chairs;230,354
2202;CA-2015-111451;Dec;2015;26-Dec-15;2015/12/28;Medium;1;First Class;KL-16555;Kelly Lampkin;Corporate;United States;Colorado Springs;Colorado;-980,6728419;West;FUR-FU-10002920;Furniture;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;218,354
2203;CA-2015-111451;Dec;2015;26-Dec-15;2015/12/28;Low;1;First Class;KL-16555;Kelly Lampkin;Corporate;United States;Colorado Springs;Colorado;-1008,690072;West;OFF-BI-10004595;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;78,8
2204;CA-2015-111451;Dec;2015;26-Dec-15;2015/12/28;Low;1;First Class;KL-16555;Kelly Lampkin;Corporate;United States;Colorado Springs;Colorado;-1036,707302;West;OFF-FA-10004856;Office Supplies;Fasteners;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;27,554
2205;CA-2017-142545;Oct;2017;28-Oct-17;2017/11/03;Low;1;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;Belleville;New Jersey;-1064,724532;East;OFF-PA-10002107;Office Supplies;Paper;Xerox 225;32,6
2206;CA-2017-142545;Oct;2017;28-Oct-17;2017/11/03;High;1;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;Belleville;New Jersey;-1092,741762;East;OFF-ST-10002758;Office Supplies;Storage;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";1082,5
2207;CA-2017-142545;Oct;2017;28-Oct-17;2017/11/03;Low;1;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;Belleville;New Jersey;-1120,758992;East;OFF-PA-10004245;Office Supplies;Paper;Xerox 1941;56,93
2208;CA-2017-142545;Oct;2017;28-Oct-17;2017/11/03;Low;1;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;Belleville;New Jersey;-1148,776223;East;FUR-FU-10001863;Furniture;Furnishings;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;77,8
2209;CA-2017-142545;Oct;2017;28-Oct-17;2017/11/03;Low;1;Standard Class;JD-15895;Jonathan Doherty;Corporate;United States;Belleville;New Jersey;-1176,793453;East;OFF-BI-10002708;Office Supplies;Binders;Avery Premier Heavy-Duty Binder with Round Locking Rings;14,3
2210;US-2018-152382;Nov;2018;19-Nov-18;2018/11/23;Medium;1;Standard Class;JH-15912;Jonathan Howell;Consumer;United States;Chicago;Illinois;-1204,810683;Central;FUR-TA-10002535;Furniture;Tables;BPI Conference Tables;219,077
2211;CA-2016-144255;May;2016;04-May-16;2016/05/09;Low;1;Second Class;AS-10227;Alan Schoenberger;Corporate;United States;New York City;New York;-1232,827913;East;FUR-FU-10002673;Furniture;Furnishings;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;26,1
2212;CA-2015-130960;Dec;2015;30-Dec-15;2016/01/04;Low;1;Standard Class;KB-16602;Ken Brennan;Corporate;United States;Taylor;Michigan;-1260,845143;Central;OFF-AR-10003653;Office Supplies;Art;Newell 352;9,86
2213;CA-2015-111003;Jun;2015;01-Jun-15;2015/06/06;Low;1;Standard Class;CR-12625;Corey Roper;Home Office;United States;Lakewood;New Jersey;-1288,862373;East;OFF-BI-10001074;Office Supplies;Binders;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;45,5
2214;CA-2015-111003;Jun;2015;01-Jun-15;2015/06/06;Medium;1;Standard Class;CR-12625;Corey Roper;Home Office;United States;Lakewood;New Jersey;-1316,879603;East;OFF-AR-10004811;Office Supplies;Art;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;289,4
2215;CA-2018-126776;Apr;2018;15-Apr-18;2018/04/17;Low;1;First Class;SH-20397;Shahid Hopkins;Consumer;United States;Arlington;Virginia;-1344,896833;South;OFF-AR-10005480;Office Supplies;Art;Faber Castell Col-Erase Pencils;4,91
2216;CA-2017-142902;Sep;2017;12-Sep-17;2017/09/14;Low;1;Second Class;BP-11185;Ben Peterman;Corporate;United States;Arvada;Colorado;-1372,914063;West;FUR-FU-10001920;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;15,138
2217;CA-2017-142902;Sep;2017;12-Sep-17;2017/09/14;Medium;1;Second Class;BP-11185;Ben Peterman;Corporate;United States;Arvada;Colorado;-1400,931294;West;FUR-CH-10004088;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;466,77
2218;CA-2017-142902;Sep;2017;12-Sep-17;2017/09/14;Low;1;Second Class;BP-11185;Ben Peterman;Corporate;United States;Arvada;Colorado;-1428,948524;West;FUR-FU-10001758;Furniture;Furnishings;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;15,234
2219;CA-2017-142902;Sep;2017;12-Sep-17;2017/09/14;Low;1;Second Class;BP-11185;Ben Peterman;Corporate;United States;Arvada;Colorado;-1456,965754;West;OFF-LA-10000636;Office Supplies;Labels;Avery 511;6,266
2220;CA-2015-120887;Sep;2015;27-Sep-15;2015/10/03;Low;1;Standard Class;TS-21207;Thomas Seio;Corporate;United States;Hackensack;New Jersey;-1484,982984;East;FUR-FU-10001590;Furniture;Furnishings;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;87,56
2221;CA-2015-167850;Aug;2015;09-Aug-15;2015/08/16;Medium;1;Standard Class;AG-10525;Andy Gerbode;Corporate;United States;Saint Petersburg;Florida;-1513,000214;South;TEC-PH-10002400;Technology;Phones;AT&T 1070 Corded Phone;178,386
2222;CA-2015-167850;Aug;2015;09-Aug-15;2015/08/16;Low;1;Standard Class;AG-10525;Andy Gerbode;Corporate;United States;Saint Petersburg;Florida;-1541,017444;South;OFF-PA-10001939;Office Supplies;Paper;Xerox 23;15,554
2223;CA-2015-164259;Dec;2015;28-Dec-15;2015/12/30;Low;1;First Class;SP-20862;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;-1569,034674;East;OFF-AR-10003375;Office Supplies;Art;Boston School Pro Electric Pencil Sharpener, 1672;99,138
2224;CA-2015-164973;Nov;2015;04-Nov-15;2015/11/09;Medium;1;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;-1597,051904;East;FUR-CH-10002604;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;135,884
2225;CA-2015-164973;Nov;2015;04-Nov-15;2015/11/09;High;1;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;-1625,069134;East;TEC-MA-10002929;Technology;Machines;Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier;3991,1
2226;CA-2015-164973;Nov;2015;04-Nov-15;2015/11/09;Medium;1;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;-1653,086365;East;TEC-PH-10004095;Technology;Phones;Panasonic Kx-TS552;275,96
2227;CA-2015-164973;Nov;2015;04-Nov-15;2015/11/09;Medium;1;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;-1681,103595;East;TEC-AC-10000894;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;362
2228;CA-2015-164973;Nov;2015;04-Nov-15;2015/11/09;Low;1;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;-1709,120825;East;OFF-ST-10002976;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;43,59
2229;CA-2015-156601;Sep;2015;19-Sep-15;2015/09/24;Low;1;Standard Class;FA-14232;Frank Atkinson;Corporate;United States;Long Beach;California;-1737,138055;West;OFF-FA-10000626;Office Supplies;Fasteners;OIC Binder Clips;7,18
2230;CA-2017-162138;Apr;2017;23-Apr-17;2017/04/27;Medium;1;Standard Class;GK-14620;Grace Kelly;Corporate;United States;Hesperia;California;-1765,155285;West;OFF-BI-10004595;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;251,54
2231;CA-2017-162138;Apr;2017;23-Apr-17;2017/04/27;Low;1;Standard Class;GK-14620;Grace Kelly;Corporate;United States;Hesperia;California;-1793,172515;West;TEC-AC-10001910;Technology;Accessories;Logitech Wireless Headset h802;99,101
2232;CA-2018-153341;Nov;2018;03-Nov-18;2018/11/05;Low;1;Second Class;DJ-13512;Don Jones;Corporate;United States;Murfreesboro;Tennessee;-1821,189745;South;FUR-FU-10001969;Furniture;Furnishings;Telescoping Adjustable Floor Lamp;15,994
2233;US-2017-141544;Aug;2017;30-Aug-17;2017/09/01;Medium;1;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;-1849,206975;East;TEC-PH-10003647;Technology;Phones;Aastra 57i VoIP phone;290,9
2234;US-2017-141544;Aug;2017;30-Aug-17;2017/09/01;Low;1;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;-1877,224206;East;OFF-ST-10000677;Office Supplies;Storage;File Shuttle II and Handi-File, Black;54,226
2235;US-2017-141544;Aug;2017;30-Aug-17;2017/09/01;High;1;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;-1905,241436;East;FUR-CH-10003314;Furniture;Chairs;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;786,746
2236;US-2017-141544;Aug;2017;30-Aug-17;2017/09/01;Medium;1;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;-1933,258666;East;OFF-LA-10001076;Office Supplies;Labels;Round Specialty Laser Printer Labels;100,26
2237;US-2017-141544;Aug;2017;30-Aug-17;2017/09/01;Low;1;First Class;PO-18850;Patrick O'Brill;Consumer;United States;Philadelphia;Pennsylvania;-1961,275896;East;OFF-BI-10001526;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;37,766
2238;US-2017-150147;Apr;2017;25-Apr-17;2017/04/29;Low;1;Second Class;JL-15850;John Lucas;Consumer;United States;Philadelphia;Pennsylvania;-1989,293126;East;TEC-PH-10004616;Technology;Phones;AT&T 841000 Phone;82,1
2239;US-2017-150147;Apr;2017;25-Apr-17;2017/04/29;Low;1;Second Class;JL-15850;John Lucas;Consumer;United States;Philadelphia;Pennsylvania;-2017,310356;East;OFF-BI-10001153;Office Supplies;Binders;Ibico Recycled Grain-Textured Covers;20,726
2240;US-2017-150147;Apr;2017;25-Apr-17;2017/04/29;Low;1;Second Class;JL-15850;John Lucas;Consumer;United States;Philadelphia;Pennsylvania;-2045,327586;East;OFF-BI-10001982;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;4,32
2241;CA-2016-137946;Sep;2016;01-Sep-16;2016/09/04;Low;1;Second Class;DB-13615;Doug Bickford;Consumer;United States;Los Angeles;California;-2073,344816;West;OFF-BI-10001922;Office Supplies;Binders;Storex Dura Pro Binders;4,176
2242;CA-2016-137946;Sep;2016;01-Sep-16;2016/09/04;High;1;Second Class;DB-13615;Doug Bickford;Consumer;United States;Los Angeles;California;-2101,362046;West;TEC-CO-10001451;Technology;Copiers;Hewlett Packard LaserJet 3310 Copier;959,986
2243;CA-2016-137946;Sep;2016;01-Sep-16;2016/09/04;Low;1;Second Class;DB-13615;Doug Bickford;Consumer;United States;Los Angeles;California;-2129,379277;West;OFF-BI-10000836;Office Supplies;Binders;Avery Non-Stick Binders;14,37
2244;CA-2015-129924;Jul;2015;12-Jul-15;2015/07/17;Low;1;Standard Class;AC-10420;Alyssa Crouse;Corporate;United States;San Francisco;California;-2157,396507;West;OFF-BI-10000010;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;7,714
2245;CA-2015-129924;Jul;2015;12-Jul-15;2015/07/17;High;1;Standard Class;AC-10420;Alyssa Crouse;Corporate;United States;San Francisco;California;-2185,413737;West;FUR-TA-10004577;Furniture;Tables;Hon 5100 Series Wood Tables;698,354
2246;CA-2016-128169;Jun;2016;22-Jun-16;2016/06/26;Low;1;Second Class;KL-16647;Ken Lonsdale;Consumer;United States;Layton;Utah;-2213,430967;West;OFF-FA-10000492;Office Supplies;Fasteners;"OIC Binder Clips, Mini, 1/4"" Capacity, Black";4,98
2247;CA-2015-122336;Apr;2015;13-Apr-15;2015/04/17;Low;1;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;-2241,448197;East;OFF-AR-10000124;Office Supplies;Art;Newell 316;17,858
2248;CA-2015-122336;Apr;2015;13-Apr-15;2015/04/17;High;1;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;-2269,465427;East;OFF-BI-10003658;Office Supplies;Binders;Fellowes PB200 Plastic Comb Binding Machine;509,99
2249;CA-2015-122336;Apr;2015;13-Apr-15;2015/04/17;Low;1;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;-2297,482657;East;OFF-FA-10002782;Office Supplies;Fasteners;Staples;30,994
2250;CA-2015-122336;Apr;2015;13-Apr-15;2015/04/17;Low;1;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;-2325,499887;East;TEC-PH-10000704;Technology;Phones;"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";71,93
2251;US-2016-120714;Dec;2016;20-Dec-16;2016/12/24;Low;1;Standard Class;CS-12132;Chad Sievert;Consumer;United States;Austin;Texas;-2353,517117;Central;OFF-ST-10000109;Office Supplies;Storage;Fellowes Super Stor/Drawer;88,1
2252;CA-2018-169901;Jun;2018;15-Jun-18;2018/06/19;Low;1;Standard Class;CC-12552;Clay Cheatham;Consumer;United States;San Francisco;California;-2381,534348;West;TEC-PH-10002295;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 7;47,978
2253;CA-2018-134306;Jul;2018;08-Jul-18;2018/07/12;Low;1;Standard Class;TD-20995;Tamara Dahlen;Consumer;United States;Lowell;Massachusetts;-2409,551578;East;OFF-AR-10004029;Office Supplies;Art;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;7,58
2254;CA-2018-134306;Jul;2018;08-Jul-18;2018/07/12;Low;1;Standard Class;TD-20995;Tamara Dahlen;Consumer;United States;Lowell;Massachusetts;-2437,568808;East;OFF-PA-10000251;Office Supplies;Paper;Easy-staple paper;24,58
2255;CA-2018-134306;Jul;2018;08-Jul-18;2018/07/12;Low;1;Standard Class;TD-20995;Tamara Dahlen;Consumer;United States;Lowell;Massachusetts;-2465,586038;East;OFF-AR-10001376;Office Supplies;Art;BIC Brite Liner Highlighters, Chisel Tip;12,98
2256;CA-2017-129714;Sep;2017;01-Sep-17;2017/09/03;Low;1;First Class;AB-10060;Adam Bellavance;Home Office;United States;New York City;New York;-2493,603268;East;TEC-AC-10000292;Technology;Accessories;Sabrent 4-Port USB 2.0 Hub;6,81
